round,player,move,redPoints,bluePoints,yellowPoints,greenPoints,moveNote,origin,destination,piece,capture,checkmate_target,redMaterial,blueMaterial,yellowMaterial,greenMaterial,redNumPieces,blueNumPieces,yellowNumPieces,greenNumPieces
7,red,Be2,0,0,0,0,Bf1-e2,f1,e2,Bishop,0,,43,43,43,43,16,16,16,16
7,blue,O-O,0,0,0,0,O-O,a8,a10,King,0,,43,43,43,43,16,16,16,16
7,yellow,Bj13,0,0,0,0,Bi14-j13,i14,j13,Bishop,0,,43,43,43,43,16,16,16,16
7,green,Bm5,0,0,0,0,Bn6-m5,n6,m5,Bishop,0,,43,43,43,43,16,16,16,16
8,red,Nf3,0,0,0,0,Ne1-f3,e1,f3,Knight,0,,43,43,43,43,16,16,16,16
8,blue,Ra8,0,0,0,0,Ra9-a8,a9,a8,Rook,0,,43,43,43,43,16,16,16,16
8,yellow,Qg13,0,0,0,0,Qh14-g13,h14,g13,Queen,0,,43,43,43,43,16,16,16,16
8,green,Nl9,0,0,0,0,Nn10-l9,n10,l9,Knight,0,,43,43,43,43,16,16,16,16
9,red,Qh2,0,0,0,0,Qg1-h2,g1,h2,Queen,0,,43,43,43,43,16,16,16,16
9,blue,c4,0,0,0,0,b4-c4,b4,c4,Pawn,0,,43,43,43,43,16,16,16,16
9,yellow,O-O-O,0,0,0,0,O-O-O,g14,i14,King,0,,43,43,43,43,16,16,16,16
9,green,O-O,0,0,0,0,O-O,n7,n5,King,0,,43,43,43,43,16,16,16,16
10,red,Kg1,0,0,0,0,Kh1-g1,h1,g1,King,0,,43,43,43,43,16,16,16,16
10,blue,Nc6,0,0,0,0,Na5-c6,a5,c6,Knight,0,,43,43,43,43,16,16,16,16
10,yellow,Kj14,0,0,0,0,Ki14-j14,i14,j14,King,0,,43,43,43,43,16,16,16,16
10,green,l7,0,0,0,0,m7-l7,m7,l7,Pawn,0,,43,43,43,43,16,16,16,16
11,red,Kf1,0,0,0,0,Kg1-f1,g1,f1,King,0,,43,43,43,43,16,16,16,16
11,blue,c5,0,0,0,0,b5-c5,b5,c5,Pawn,0,,43,43,43,43,16,16,16,16
11,yellow,Qg14,0,0,0,0,Qg13-g14,g13,g14,Queen,0,,43,43,43,43,16,16,16,16
11,green,Nj8,0,0,0,0,Nl9-j8,l9,j8,Knight,0,,43,43,43,43,16,16,16,16
12,red,Ng5,0,0,0,0,Nf3-g5,f3,g5,Knight,0,,43,43,43,43,16,16,16,16
12,blue,Bb5,0,0,0,0,Ba6-b5,a6,b5,Bishop,0,,43,43,43,43,16,16,16,16
12,yellow,Ng10,0,0,0,0,Nf12-g10,f12,g10,Knight,0,,43,43,43,43,16,16,16,16
12,green,Nxh7,0,0,0,0,Nj8xh7,j8,h7,Knight,1,,42,43,43,43,15,16,16,16
13,red,Nxh7,0,0,0,1,Ng5xNh7,g5,h7,Knight,1,,42,43,43,40,15,16,16,15
13,blue,g7,3,0,0,1,f7-g7,f7,g7,Pawn,0,,42,43,43,40,15,16,16,15
13,yellow,Nh12,3,0,0,1,Ng10-h12,g10,h12,Knight,0,,42,43,43,40,15,16,16,15
13,green,g8=Q,3,0,0,1,h8-g8=D,h8,g8,Queen,0,,42,43,43,48,15,16,16,15
14,red,k4,3,0,0,1,k2-k4,k2,k4,Pawn,0,,42,43,43,48,15,16,16,15
14,blue,d4,3,0,0,1,c4-d4,c4,d4,Pawn,0,,42,43,43,48,15,16,16,15
14,yellow,Ni14,3,0,0,1,Nh12-i14,h12,i14,Knight,0,,42,43,43,48,15,16,16,15
14,green,k5,3,0,0,1,l5-k5,l5,k5,Pawn,0,,42,43,43,48,15,16,16,15
15,red,Bxb5,3,0,0,1,Be2xBb5,e2,b5,Bishop,1,,42,38,43,48,15,15,16,15
15,blue,4xe3,8,0,0,1,d4xe3,d4,e3,Pawn,1,,41,38,43,48,14,15,16,15
15,yellow,e11,8,1,0,1,e13-e11,e13,e11,Pawn,0,,41,38,43,48,14,15,16,15
15,green,k7,8,1,0,1,l7-k7,l7,k7,Pawn,0,,41,38,43,48,14,15,16,15
16,red,dxe3,8,1,0,1,d2xe3,d2,e3,Pawn,1,,41,37,43,48,14,14,16,15
16,blue,Rb4,9,1,0,1,Ra4-b4,a4,b4,Rook,0,,41,37,43,48,14,14,16,15
16,yellow,f12,9,1,0,1,f13-f12,f13,f12,Pawn,0,,41,37,43,48,14,14,16,15
16,green,l4,9,1,0,1,m4-l4,m4,l4,Pawn,0,,41,37,43,48,14,14,16,15
17,red,Bxc6,9,1,0,1,Bb5xNc6,b5,c6,Bishop,1,,41,34,43,48,14,13,16,15
17,blue,Qa6+,12,1,0,1,Qa7-a6+,a7,a6,Queen,0,,41,34,43,48,14,13,16,15
17,yellow,f11,12,1,0,1,f12-f11,f12,f11,Pawn,0,,41,34,43,48,14,13,16,15
17,green,Qxh7,12,1,0,1,Qg8xNh7,g8,h7,Queen,1,,38,34,43,48,13,13,16,15
18,red,Kg1,12,1,0,4,Kf1-g1,f1,g1,King,0,,38,34,43,48,13,13,16,15
18,blue,Qe2,12,1,0,4,Qa6-e2,a6,e2,Queen,0,,38,34,43,48,13,13,16,15
18,yellow,g10,12,1,0,4,g11-g10,g11,g10,Pawn,0,,38,34,43,48,13,13,16,15
18,green,Qxh2+,12,1,0,4,Qh7xQh2+,h7,h2,Queen,1,,29,34,43,48,12,13,16,15
19,red,Kxh2,12,1,0,13,Kg1xQh2,g1,h2,King,1,,29,34,43,39,12,13,16,14
19,blue,Qxd1,13,1,0,13,Qe2xRd1,e2,d1,Queen,1,,24,34,43,39,11,13,16,14
19,yellow,Bh12,13,6,0,13,Bf14-h12,f14,h12,Bishop,0,,24,34,43,39,11,13,16,14
19,green,j7,13,6,0,13,k7-j7,k7,j7,Pawn,0,,24,34,43,39,11,13,16,14
20,red,Bxa8,13,6,0,13,Bc6xRa8,c6,a8,Bishop,1,,24,29,43,39,11,12,16,14
20,blue,h7=Q+,18,6,0,13,g7-h7=D+,g7,h7,Queen,0,,24,37,43,39,11,12,16,14
20,yellow,Bd8,18,6,0,13,Bh12-d8,h12,d8,Bishop,0,,24,37,43,39,11,12,16,14
20,green,Ql8,18,6,0,13,Qn8-l8,n8,l8,Queen,0,,24,37,43,39,11,12,16,14
21,red,Nh5,18,6,0,13,Ni3-h5,i3,h5,Knight,0,,24,37,43,39,11,12,16,14
21,blue,Qxh5+#,18,6,0,13,Qh7xNh5+#,h7,h5,Queen,1,red,21,37,43,39,10,12,16,14
21,yellow,Bh12,18,29,0,13,Bd8-h12,d8,h12,Bishop,0,,21,37,43,39,10,12,16,14
21,green,Ql7,18,29,0,13,Ql8-l7,l8,l7,Queen,0,,21,37,43,39,10,12,16,14
22,red,,18,29,0,13,,,,Pawn,0,,21,37,43,39,10,12,16,14
22,blue,Qd11,18,29,0,13,Qd1-d11,d1,d11,Queen,0,,21,37,43,39,10,12,16,14
22,yellow,Qxd11,18,29,0,13,Qg14xQd11,g14,d11,Queen,1,,21,28,43,39,10,11,16,14
22,green,i7,18,29,9,13,j7-i7,j7,i7,Pawn,0,,21,28,43,39,10,11,16,14
23,red,,18,29,9,13,,,,Pawn,0,,21,28,43,39,10,11,16,14
23,blue,Nxd11,18,29,9,13,Nc9xQd11,c9,d11,Knight,1,,21,28,34,39,10,11,15,14
23,yellow,f10,18,38,9,13,f11-f10,f11,f10,Pawn,0,,21,28,34,39,10,11,15,14
23,green,h7,18,38,9,13,i7-h7,i7,h7,Pawn,0,,21,28,34,39,10,11,15,14
24,red,,18,38,9,13,,,,Pawn,0,,21,28,34,39,10,11,15,14
24,blue,Qd9,18,38,9,13,Qh5-d9,h5,d9,Queen,0,,21,28,34,39,10,11,15,14
24,yellow,g9,18,38,9,13,g10-g9,g10,g9,Pawn,0,,21,28,34,39,10,11,15,14
24,green,g7=Q,18,38,9,13,h7-g7=D,h7,g7,Queen,0,,21,28,34,47,10,11,15,14
25,red,,18,38,9,13,,,,Pawn,0,,21,28,34,47,10,11,15,14
25,blue,d6,18,38,9,13,b6-d6,b6,d6,Pawn,0,,21,28,34,47,10,11,15,14
25,yellow,Rg14,18,38,9,13,Rh14-g14,h14,g14,Rook,0,,21,28,34,47,10,11,15,14
25,green,l10,18,38,9,13,m10-l10,m10,l10,Pawn,0,,21,28,34,47,10,11,15,14
26,red,,18,38,9,13,,,,Pawn,0,,21,28,34,47,10,11,15,14
26,blue,Qxh13,18,38,9,13,Qd9xh13,d9,h13,Queen,1,,21,28,33,47,10,11,14,14
26,yellow,Bxn6,18,39,9,13,Bh12xRn6,h12,n6,Bishop,1,,21,28,33,42,10,11,14,13
26,green,Bxn6,18,39,14,13,Bm5xBn6,m5,n6,Bishop,1,,21,28,28,42,10,11,13,13
27,red,,18,39,14,18,,,,Pawn,0,,21,28,28,42,10,11,13,13
27,blue,Ne13,18,39,14,18,Nd11-e13,d11,e13,Knight,0,,21,28,28,42,10,11,13,13
27,yellow,Rg13,18,39,14,18,Rg14-g13,g14,g13,Rook,0,,21,28,28,42,10,11,13,13
27,green,Bm8,18,39,14,18,Bn9-m8,n9,m8,Bishop,0,,21,28,28,42,10,11,13,13
28,red,,18,39,14,18,,,,Pawn,0,,21,28,28,42,10,11,13,13
28,blue,Qf11,18,39,14,18,Qh13-f11,h13,f11,Queen,0,,21,28,28,42,10,11,13,13
28,yellow,Rxe13,18,39,14,18,Rg13xNe13,g13,e13,Rook,1,,21,25,28,42,10,10,13,13
28,green,k9,18,39,17,18,m9-k9,m9,k9,Pawn,0,,21,25,28,42,10,10,13,13
29,red,,18,39,17,18,,,,Pawn,0,,21,25,28,42,10,10,13,13
29,blue,Qf12,18,39,17,18,Qf11-f12,f11,f12,Queen,0,,21,25,28,42,10,10,13,13
29,yellow,Rg13,18,39,17,18,Re13-g13,e13,g13,Rook,0,,21,25,28,42,10,10,13,13
29,green,Bm5,18,39,17,18,Bn6-m5,n6,m5,Bishop,0,,21,25,28,42,10,10,13,13
30,red,,18,39,17,18,,,,Pawn,0,,21,25,28,42,10,10,13,13
30,blue,Bxd12,18,39,17,18,Bb10xd12,b10,d12,Bishop,1,,21,25,27,42,10,10,12,13
30,yellow,Rxd12,18,40,17,18,Rd14xBd12,d14,d12,Rook,1,,21,20,27,42,10,9,12,13
30,green,j9,18,40,22,18,k9-j9,k9,j9,Pawn,0,,21,20,27,42,10,9,12,13
31,red,,18,40,22,18,,,,Pawn,0,,21,20,27,42,10,9,12,13
31,blue,Qxd12,18,40,22,18,Qf12xRd12,f12,d12,Queen,1,,21,20,22,42,10,9,11,13
31,yellow,g8,18,45,22,18,g9-g8,g9,g8,Pawn,0,,21,20,22,42,10,9,11,13
31,green,i9,18,45,22,18,j9-i9,j9,i9,Pawn,0,,21,20,22,42,10,9,11,13
32,red,,18,45,22,18,,,,Pawn,0,,21,20,22,42,10,9,11,13
32,blue,Qxe11,18,45,22,18,Qd12xe11,d12,e11,Queen,1,,21,20,21,42,10,9,10,13
32,yellow,Rg10,18,46,22,18,Rg13-g10,g13,g10,Rook,0,,21,20,21,42,10,9,10,13
32,green,h9,18,46,22,18,i9-h9,i9,h9,Pawn,0,,21,20,21,42,10,9,10,13
33,red,,18,46,22,18,,,,Pawn,0,,21,20,21,42,10,9,10,13
33,blue,Qf11,18,46,22,18,Qe11-f11,e11,f11,Queen,0,,21,20,21,42,10,9,10,13
33,yellow,Rg13,18,46,22,18,Rg10-g13,g10,g13,Rook,0,,21,20,21,42,10,9,10,13
33,green,9xg8=Q,18,46,22,18,h9xg8=D,h9,g8,Queen,1,,21,20,20,50,10,9,9,13
34,red,,18,46,22,19,,,,Pawn,0,,21,20,20,50,10,9,9,13
34,blue,Qxf10,18,46,22,19,Qf11xf10,f11,f10,Queen,1,,21,20,19,50,10,9,8,13
34,yellow,Rh13,18,47,22,19,Rg13-h13,g13,h13,Rook,0,,21,20,19,50,10,9,8,13
34,green,Qa7,18,47,22,19,Qg7-a7,g7,a7,Queen,0,,21,20,19,50,10,9,8,13
35,red,,18,47,22,19,,,,Pawn,0,,21,20,19,50,10,9,8,13
35,blue,Ka9,18,47,22,19,Ka10-a9,a10,a9,King,0,,21,20,19,50,10,9,8,13
35,yellow,Nk13,18,47,22,19,Ni12-k13,i12,k13,Knight,0,,21,20,19,50,10,9,8,13
35,green,Qg5,18,47,22,19,Qg8-g5,g8,g5,Queen,0,,21,20,19,50,10,9,8,13
36,red,,18,47,22,19,,,,Pawn,0,,21,20,19,50,10,9,8,13
36,blue,Qc7,18,47,22,19,Qf10-c7,f10,c7,Queen,0,,21,20,19,50,10,9,8,13
36,yellow,Rh11,18,47,22,19,Rh13-h11,h13,h11,Rook,0,,21,20,19,50,10,9,8,13
36,green,Qa11+#,18,47,22,19,Qg5-a11+#,g5,a11,Queen,0,blue,21,20,19,50,10,9,8,13
37,red,,18,47,22,39,,,,Pawn,0,,21,20,19,50,10,9,8,13
37,blue,,18,47,22,39,,,,Pawn,0,,21,20,19,50,10,9,8,13
37,yellow,Rh8,18,47,22,39,Rh11-h8,h11,h8,Rook,0,,21,20,19,50,10,9,8,13
37,green,k10,18,47,22,39,l10-k10,l10,k10,Pawn,0,,21,20,19,50,10,9,8,13
38,red,,18,47,22,39,,,,Pawn,0,,21,20,19,50,10,9,8,13
38,blue,,18,47,22,39,,,,Pawn,0,,21,20,19,50,10,9,8,13
38,yellow,Rxm8,18,47,22,39,Rh8xBm8,h8,m8,Rook,1,,21,20,19,45,10,9,8,12
38,green,Qxm8,18,47,27,39,Ql7xRm8,l7,m8,Queen,1,,21,20,14,45,10,9,7,12
39,red,,18,47,27,44,,,,Pawn,0,,21,20,14,45,10,9,7,12
39,blue,,18,47,27,44,,,,Pawn,0,,21,20,14,45,10,9,7,12
39,yellow,j11,18,47,27,44,j12-j11,j12,j11,Pawn,0,,21,20,14,45,10,9,7,12
39,green,10xj11,18,47,27,44,k10xj11,k10,j11,Pawn,1,,21,20,13,45,10,9,6,12
40,red,,18,47,27,45,,,,Pawn,0,,21,20,13,45,10,9,6,12
40,blue,,18,47,27,45,,,,Pawn,0,,21,20,13,45,10,9,6,12
40,yellow,kxj11,18,47,27,45,k12xj11,k12,j11,Pawn,1,,21,20,13,44,10,9,6,11
40,green,Qxb11,18,47,28,45,Qa11xb11,a11,b11,Queen,1,,21,20,13,44,10,9,6,11
41,red,,18,47,28,45,,,,Pawn,0,,21,20,13,44,10,9,6,11
41,blue,,18,47,28,45,,,,Pawn,0,,21,20,13,44,10,9,6,11
41,yellow,i12,18,47,28,45,i13-i12,i13,i12,Pawn,0,,21,20,13,44,10,9,6,11
41,green,Qxb9,18,47,28,45,Qb11xb9,b11,b9,Queen,1,,21,20,13,44,10,9,6,11
42,red,,18,47,28,45,,,,Pawn,0,,21,20,13,44,10,9,6,11
42,blue,,18,47,28,45,,,,Pawn,0,,21,20,13,44,10,9,6,11
42,yellow,Bl11,18,47,28,45,Bj13-l11,j13,l11,Bishop,0,,21,20,13,44,10,9,6,11
42,green,Qxb8,18,47,28,45,Qb9xb8,b9,b8,Queen,1,,21,20,13,44,10,9,6,11
43,red,,18,47,28,45,,,,Pawn,0,,21,20,13,44,10,9,6,11
43,blue,,18,47,28,45,,,,Pawn,0,,21,20,13,44,10,9,6,11
43,yellow,Bk10,18,47,28,45,Bl11-k10,l11,k10,Bishop,0,,21,20,13,44,10,9,6,11
43,green,Qxc7+,18,47,28,45,Qb8xQc7+,b8,c7,Queen,1,,21,20,13,44,10,9,6,11
44,red,,18,47,28,45,,,,Pawn,0,,21,20,13,44,10,9,6,11
44,blue,,18,47,28,45,,,,Pawn,0,,21,20,13,44,10,9,6,11
44,yellow,Kj13,18,47,28,45,Kj14-j13,j14,j13,King,0,,21,20,13,44,10,9,6,11
44,green,Qm10+,18,47,28,45,Qm8-m10+,m8,m10,Queen,0,,21,20,13,44,10,9,6,11
45,red,,18,47,28,45,,,,Pawn,0,,21,20,13,44,10,9,6,11
45,blue,,18,47,28,45,,,,Pawn,0,,21,20,13,44,10,9,6,11
45,yellow,Bl11,18,47,28,45,Bk10-l11,k10,l11,Bishop,0,,21,20,13,44,10,9,6,11
45,green,Qf10,18,47,28,45,Qm10-f10,m10,f10,Queen,0,,21,20,13,44,10,9,6,11
46,red,,18,47,28,45,,,,Pawn,0,,21,20,13,44,10,9,6,11
46,blue,,18,47,28,45,,,,Pawn,0,,21,20,13,44,10,9,6,11
46,yellow,Bk10,18,47,28,45,Bl11-k10,l11,k10,Bishop,0,,21,20,13,44,10,9,6,11
46,green,Qi13+,18,47,28,45,Qf10-i13+,f10,i13,Queen,0,,21,20,13,44,10,9,6,11
47,red,,18,47,28,45,,,,Pawn,0,,21,20,13,44,10,9,6,11
47,blue,,18,47,28,45,,,,Pawn,0,,21,20,13,44,10,9,6,11
47,yellow,Kk12,18,47,28,45,Kj13-k12,j13,k12,King,0,,21,20,13,44,10,9,6,11
47,green,Qk7,18,47,28,45,Qc7-k7,c7,k7,Queen,0,,21,20,13,44,10,9,6,11
48,red,,18,47,28,45,,,,Pawn,0,,21,20,13,44,10,9,6,11
48,blue,,18,47,28,45,,,,Pawn,0,,21,20,13,44,10,9,6,11
48,yellow,Kl11,18,47,28,45,Kk12-l11,k12,l11,King,0,,21,20,13,44,10,9,6,11
48,green,Ql7+,18,47,28,45,Qk7-l7+,k7,l7,Queen,0,,21,20,13,44,10,9,6,11
49,red,,18,47,28,45,,,,Pawn,0,,21,20,13,44,10,9,6,11
49,blue,,18,47,28,45,,,,Pawn,0,,21,20,13,44,10,9,6,11
49,yellow,Km10,18,47,28,45,Kl11-m10,l11,m10,King,0,,21,20,13,44,10,9,6,11
49,green,Qn8,18,47,28,45,Qi13-n8,i13,n8,Queen,0,,21,20,13,44,10,9,6,11
50,red,,18,47,28,45,,,,Pawn,0,,21,20,13,44,10,9,6,11
50,blue,,18,47,28,45,,,,Pawn,0,,21,20,13,44,10,9,6,11
50,yellow,Nl11,18,47,28,45,Nk13-l11,k13,l11,Knight,0,,21,20,13,44,10,9,6,11
50,green,Qh14,18,47,28,45,Qa7-h14,a7,h14,Queen,0,,21,20,13,44,10,9,6,11
51,red,,18,47,28,45,,,,Pawn,0,,21,20,13,44,10,9,6,11
51,blue,,18,47,28,45,,,,Pawn,0,,21,20,13,44,10,9,6,11
51,yellow,Nk13,18,47,28,45,Ni14-k13,i14,k13,Knight,0,,21,20,13,44,10,9,6,11
51,green,Ql10+#,18,47,28,65,Qh14-l10+#,h14,l10,Queen,0,yellow,21,20,13,44,10,9,6,11
